time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
9713.261575	102.324921	0.658960	0.036758	93
9715.286848	102.329979	0.658215	0.036660	95
9717.312505	102.326210	0.657184	0.036511	97
9719.339244	102.334717	0.656641	0.036339	99
9721.365053	102.379639	0.655899	0.036047	101
9723.390823	102.394264	0.655145	0.035977	103
9725.416349	102.394112	0.654796	0.035880	105
9727.443317	102.407990	0.654212	0.035676	107
9729.468626	102.434174	0.652815	0.034982	109
9731.494555	102.405167	0.650964	0.035134	111
9733.521027	102.438042	0.651065	0.034996	113
9735.546805	102.478233	0.651018	0.034617	115
9737.572723	102.502014	0.650289	0.034474	117
9739.598871	102.490784	0.649399	0.034308	119
9741.624995	102.537170	0.648357	0.034010	121
9743.650062	102.538605	0.648037	0.033793	123
9745.676891	102.548599	0.646946	0.033681	125
9747.702506	102.562172	0.646383	0.033691	127
9749.728646	102.557541	0.645305	0.033447	129
9751.754859	102.554687	0.643498	0.033275	131
9753.780377	102.564789	0.642868	0.033010	133
9755.806750	102.583313	0.642223	0.032858	135
9757.833523	102.558411	0.641374	0.032468	137
9759.859320	102.544815	0.640491	0.032372	139
9761.884952	102.549652	0.639166	0.032337	141
9763.911223	102.524971	0.638569	0.032246	143
9765.937423	102.525398	0.637766	0.032073	145
9767.963764	102.519691	0.636916	0.031879	147
9769.989079	102.551430	0.637205	0.031727	149
9772.015465	102.576653	0.636074	0.031704	151
9774.042317	102.560631	0.634170	0.031556	153
9776.067575	102.575943	0.632835	0.031400	155
9778.093926	102.607422	0.632127	0.031186	157
9780.119485	102.597504	0.631285	0.030884	159
9782.146390	102.626549	0.630505	0.030665	161
9784.172090	102.617523	0.629610	0.030531	163
9786.198141	102.648605	0.628622	0.030322	165
9788.224042	102.678619	0.627562	0.030090	167
9790.249589	102.715988	0.627231	0.030156	169
9792.275505	102.712242	0.627173	0.029896	171
9794.301414	102.715149	0.625677	0.029643	173
9796.328080	102.763313	0.624772	0.029449	175
9798.352343	102.739700	0.624643	0.029270	177
9800.379653	102.745369	0.624066	0.029231	179
9802.405103	102.768547	0.622808	0.029029	181
9804.430913	102.763550	0.621629	0.028706	183
9806.456948	102.798843	0.619966	0.028402	185
9808.483965	102.818558	0.618572	0.028128	187
9810.508098	102.849205	0.617807	0.027782	189
9812.534215	102.860695	0.617067	0.027712	191
9814.560217	102.876328	0.616179	0.027535	193
9816.587431	102.896446	0.615106	0.027383	195
9818.612582	102.897995	0.614565	0.027147	197
9820.639140	102.881287	0.612884	0.027137	199
9822.665681	102.918114	0.612120	0.026953	201
9824.690510	102.926163	0.611531	0.026828	203
9826.716251	102.888107	0.611402	0.026586	205
9828.743101	102.904167	0.609774	0.026212	207
9830.768701	102.960167	0.609494	0.026221	209
9832.794149	102.944328	0.608548	0.026271	211
9834.820920	102.917114	0.607624	0.026230	213
9836.846518	102.957855	0.607811	0.026118	215
9838.871530	102.970589	0.607596	0.025856	217
9840.898285	102.953629	0.606576	0.025577	219
9842.926209	102.946983	0.605239	0.025480	221
9844.950031	102.970413	0.603742	0.025576	223
9846.977892	102.929832	0.603014	0.025406	225
9849.003155	102.986465	0.601819	0.025687	227
9851.028447	102.994286	0.600607	0.025631	229
9853.055077	102.994171	0.600438	0.025514	231
9855.081077	102.999405	0.599262	0.025480	233
9857.107682	102.984589	0.598801	0.025069	235
9859.132257	103.021530	0.597923	0.024530	237
9861.158932	102.961166	0.596963	0.024374	239
9863.185509	102.981956	0.595575	0.024511	241
9865.211011	103.042816	0.595180	0.024452	243
9867.236528	103.009659	0.594680	0.024377	245
9869.264159	103.022514	0.593881	0.024200	247
9871.288942	103.090164	0.592711	0.024164	249
9873.314568	103.124069	0.592231	0.024104	251
9875.340511	103.107140	0.591330	0.024076	253
9877.367595	103.116806	0.590517	0.023677	255
9879.391419	103.149567	0.590622	0.023516	1
9881.418431	103.143219	0.589887	0.023325	3
9883.444559	103.143158	0.588354	0.023041	5
9885.470386	103.181938	0.586727	0.022748	7
9887.495620	103.168221	0.586675	0.022565	9
9889.521948	103.156845	0.584941	0.022393	11
9891.547373	103.165871	0.584848	0.022093	13
9893.572931	103.175209	0.583884	0.022016	15
9895.599262	103.215248	0.583626	0.021646	17
9897.625037	103.213684	0.582156	0.021676	19
9899.649718	103.225777	0.581155	0.021322	21
9901.677723	103.217567	0.580377	0.021097	23
9903.704531	103.201134	0.579244	0.020834	25
9905.727928	103.216415	0.577647	0.020665	27
9907.753914	103.226631	0.577304	0.020472	29
9909.780678	103.230423	0.576222	0.020203	31
9911.807492	103.246803	0.575491	0.020028	33
9913.831584	103.235176	0.574886	0.019801	35
9915.858471	103.246941	0.573494	0.019586	37
9917.884999	103.245972	0.572926	0.019686	39
9919.910089	103.229782	0.572331	0.019826	41
9921.936025	103.209679	0.572069	0.019708	43
9923.962758	103.225883	0.571065	0.019627	45
9925.987842	103.221619	0.570230	0.019614	47
9928.013664	103.218369	0.569128	0.019489	49
9930.041093	103.195351	0.568394	0.019364	51
9932.066536	103.188309	0.567181	0.019173	53
9934.091534	103.235954	0.566739	0.019027	55
9936.118625	103.162148	0.565921	0.018714	57
9938.145101	103.146042	0.566068	0.018321	59
9940.169336	103.194923	0.565460	0.017874	61
9942.196106	103.183395	0.565617	0.017771	63
9944.222716	103.161049	0.564737	0.017764	65
9946.247364	103.188042	0.564294	0.017872	67
9948.274128	103.178673	0.563957	0.017820	69
9950.300118	103.161232	0.562663	0.017468	71
9952.326498	103.170883	0.561834	0.017306	73
9954.351192	103.185822	0.560512	0.017263	75
9956.376927	103.161476	0.559754	0.017169	77
9958.403514	103.188278	0.558487	0.017118	79
9960.428431	103.164116	0.557297	0.017010	81
9962.454241	103.161987	0.556753	0.016790	83
9964.480632	103.148376	0.555475	0.016586	85
9966.506278	103.163574	0.554441	0.016291	87
9968.532636	103.161255	0.554483	0.016000	89
9970.558838	103.159721	0.553476	0.015917	91
9972.584545	103.176811	0.552828	0.015513	93
9974.610081	103.175529	0.552266	0.015466	95
9976.636429	103.179947	0.551159	0.015287	97
9978.662343	103.184753	0.550306	0.015165	99
9980.687350	103.200089	0.549734	0.014993	101
9982.713080	103.198860	0.548532	0.014907	103
9984.739984	103.203331	0.547219	0.014799	105
9986.764869	103.218605	0.546791	0.014538	107
9988.790712	103.187386	0.545934	0.014387	109
9990.817172	103.174255	0.544695	0.014193	111
9992.842786	103.204025	0.544357	0.014032	113
9994.869391	103.223656	0.544351	0.013982	115
9996.894435	103.198662	0.544194	0.013966	117
9998.920995	103.227325	0.543822	0.013986	119
10000.946460	103.232750	0.543153	0.013898	121
10002.973488	103.206741	0.542895	0.013551	123
10004.998217	103.200706	0.541538	0.013475	125
10007.024847	103.214531	0.541735	0.013345	127
10009.051036	103.212929	0.540424	0.013000	129
10011.077035	103.204773	0.539834	0.012627	131
10013.102295	103.213043	0.538852	0.012647	133
10015.129564	103.228889	0.537513	0.012471	135
10017.155517	103.182587	0.535991	0.012369	137
10019.181071	103.235977	0.535892	0.012186	139
10021.206309	103.229591	0.535001	0.012137	141
10023.233111	103.252663	0.534165	0.012001	143
10025.258962	103.268402	0.534222	0.011578	145
10027.285142	103.269958	0.533632	0.011605	147
10029.310501	103.266685	0.532813	0.011647	149
10031.336478	103.291321	0.532034	0.011550	151
10033.362650	103.288498	0.530483	0.011339	153
10035.387338	103.327538	0.529564	0.011257	155
10037.414041	103.338181	0.529016	0.011412	157
10039.439300	103.305084	0.528279	0.011504	159
10041.465137	103.290794	0.527178	0.011386	161
10043.491070	103.323166	0.526437	0.010890	163
10045.516334	103.335373	0.525723	0.010719	165
10047.543182	103.340851	0.525584	0.010560	167
10049.568076	103.320618	0.524292	0.010273	169
10051.594620	103.308701	0.522437	0.010080	171
10053.619765	103.310150	0.522157	0.009960	173
10055.645895	103.282501	0.521848	0.009740	175
10057.672622	103.322617	0.521033	0.009529	177
10059.696600	103.321152	0.521202	0.009411	179
10061.723438	103.327423	0.519891	0.009212	181
10063.749914	103.308334	0.519172	0.009201	183
10065.773547	103.333565	0.518777	0.008965	185
