crossing time (s)	slope (V/s)	crossing number
9766.961839	2.230294	7314
9767.963616	2.230269	7315
9768.989053	2.290762	7316
9769.986097	2.213058	7317
9771.016634	2.321621	7318
9772.012490	2.149180	7319
9773.041004	2.178469	7320
9774.042041	2.213453	7321
9775.068398	2.168950	7322
9776.065092	2.286066	7323
9777.093964	2.293145	7324
9778.091108	2.173809	7325
9779.118496	2.287561	7326
9780.116697	2.123802	7327
9781.146549	2.186686	7328
9782.145606	2.235585	7329
9783.171440	2.211705	7330
9784.170664	2.164491	7331
9785.196165	2.257869	7332
9786.196817	2.146572	7333
9787.221797	2.089645	7334
9788.223124	2.103706	7335
9789.248579	2.132843	7336
9790.246767	2.203176	7337
9791.275487	2.163136	7338
9792.273210	2.052194	7339
9793.298474	2.205666	7340
9794.299603	2.180255	7341
9795.328325	2.056114	7342
9796.327951	2.328578	7343
9797.356867	2.043832	7344
9798.346671	2.100125	7345
9799.378675	2.338330	7346
9800.378407	2.096840	7347
9801.405052	2.056201	7348
9802.403036	2.148123	7349
9803.433893	2.133953	7350
9804.427427	2.193755	7351
9805.458674	2.305011	7352
9806.454858	2.104649	7353
9807.484059	2.073875	7354
9808.484196	2.090953	7355
9809.512321	2.073984	7356
9810.504347	2.268731	7357
9811.535790	2.208862	7358
9812.530134	2.034119	7359
9813.562732	2.202327	7360
9814.558040	2.053690	7361
9815.589679	1.996243	7362
9816.588308	2.194484	7363
9817.620104	2.107166	7364
9818.610545	2.167575	7365
9819.639585	2.067425	7366
9820.639274	2.079831	7367
9821.665475	1.983131	7368
9822.668076	2.260982	7369
9823.697026	1.938473	7370
9824.688407	2.132358	7371
9825.718751	2.113304	7372
9826.713590	1.986850	7373
9827.740338	2.132878	7374
9828.743144	2.055715	7375
9829.772921	2.012745	7376
9830.767776	2.220285	7377
9831.800188	2.153764	7378
9832.791166	2.097271	7379
9833.820825	2.115348	7380
9834.820222	1.929788	7381
9835.848555	1.962737	7382
9836.844565	2.085400	7383
9837.876832	2.126139	7384
9838.866643	2.038137	7385
9839.900979	2.140613	7386
9840.895258	1.948459	7387
9841.924250	1.929512	7388
9842.927650	2.044198	7389
9843.954678	1.852361	7390
9844.945414	2.113426	7391
9845.979148	2.139023	7392
9846.978540	1.873152	7393
9848.001144	2.001424	7394
9849.002729	2.005139	7395
9850.031403	1.871453	7396
9851.025628	2.194557	7397
9852.060422	1.981378	7398
9853.052102	2.046194	7399
9854.079719	2.149599	7400
9855.079326	1.873791	7401
9856.108575	2.055544	7402
9857.107544	2.057848	7403
